yyyy-mm-ddTHH:MM:SSZ, OL_31.5, OL_63, OL_125, OL_250, OL_500, OL_1k, OL_2k, OL_4k, OL_8k, OL_16k, OL_32k, 
2018-12-23T08:00:00Z,68.353218,67.239909,65.564202,63.479889,61.350674,61.126142,62.859361,65.361192,68.109959,70.971341,73.429404, 
2018-12-23T09:00:00Z,68.668451,67.458872,65.68409,63.570063,61.475853,61.212212,62.903608,65.380592,68.11625,70.974231,73.431297, 
2018-12-23T10:00:00Z,68.484869,67.301119,65.471879,63.347405,61.241622,61.090587,62.861341,65.367048,68.113278,70.973843,73.428158, 
2018-12-23T11:00:00Z,68.519311,67.27922,65.479817,63.357915,61.225479,61.034822,62.828355,65.353293,68.107499,70.972228,73.430448, 
2018-12-23T12:00:00Z,68.426387,67.14007,65.334722,63.172935,61.111246,61.000623,62.812866,65.349781,68.1031,70.966562,73.424795, 
2018-12-23T13:00:00Z,68.487524,67.287714,65.578142,63.520568,61.3622,61.119655,62.860588,65.363351,68.111786,70.970206,73.425749, 
2018-12-23T14:00:00Z,68.496804,67.307376,65.579215,63.51279,61.375189,61.147474,62.899283,65.412791,68.156221,71.006971,73.451807, 
2018-12-23T15:00:00Z,68.41769,67.19563,65.424662,63.307144,61.22866,61.11887,62.915346,65.439589,68.188842,71.027617,73.454419, 
2018-12-23T16:00:00Z,68.422765,67.179196,65.398391,63.272147,61.144279,61.004372,62.828885,65.364207,68.12448,70.982076,73.432166, 
2018-12-23T17:00:00Z,68.495282,67.27838,65.567375,63.484726,61.312307,61.052612,62.826783,65.348797,68.110039,70.973226,73.426894, 
2018-12-23T18:00:00Z,68.473003,67.343073,65.70208,63.59423,61.419425,61.14113,62.885452,65.380561,68.123564,70.976667,73.429122, 
2018-12-23T19:00:00Z,67.608784,66.12458,64.524169,62.720517,60.918106,60.945892,62.808963,65.357225,68.123058,70.980736,73.431835, 
2018-12-23T20:00:00Z,67.410137,65.757111,64.182859,62.507885,60.841739,60.939207,62.814698,65.358424,68.121789,70.980752,73.430368, 
2018-12-23T21:00:00Z,67.436426,65.728951,64.034205,62.349666,60.717509,60.920503,62.824697,65.365245,68.125799,70.984215,73.435348, 
2018-12-23T22:00:00Z,67.431442,65.832802,64.287172,62.673803,60.946627,60.978962,62.818368,65.35623,68.117475,70.978821,73.432185, 
2018-12-23T23:00:00Z,67.455976,65.887713,64.371161,62.73822,61.017701,61.064178,62.899988,65.411299,68.15003,70.995158,73.43717, 
2018-12-24T00:00:00Z,67.413514,65.77258,64.158277,62.523958,60.973948,61.092749,62.933806,65.452185,68.187466,71.026833,73.457675, 
2018-12-24T01:00:00Z,67.444477,65.7828,64.236962,62.694845,61.10484,61.1484,62.937079,65.425232,68.157376,71.002253,73.440244, 
2018-12-24T02:00:00Z,67.445744,65.808539,64.289205,62.755947,61.068842,61.058028,62.853858,65.362467,68.104628,70.96467,73.422753, 
2018-12-24T03:00:00Z,67.414247,65.70062,64.013477,62.363032,60.771554,60.930965,62.798492,65.342712,68.101744,70.964693,73.419626, 
2018-12-24T04:00:00Z,67.474996,65.867107,64.191599,62.580122,60.930556,61.004565,62.84122,65.356322,68.107225,70.969232,73.429656, 
2018-12-24T05:00:00Z,68.424928,67.152137,65.357778,63.267429,61.235148,61.106144,62.88153,65.385024,68.129527,70.986528,73.433502, 
2018-12-24T06:00:00Z,68.467844,67.235129,65.437756,63.323007,61.207199,61.017171,62.818316,65.360854,68.124995,70.985857,73.433582, 
2018-12-24T07:00:00Z,68.400481,67.168537,65.405146,63.254336,61.182583,61.062465,62.862816,65.382427,68.132072,70.984819,73.428845, 
2018-12-24T08:00:00Z,68.563488,67.321698,65.623618,63.575023,61.504524,61.269856,62.978546,65.431601,68.153532,70.998006,73.440163, 
2018-12-24T09:00:00Z,68.50429,67.293595,65.545501,63.437159,61.33214,61.150299,62.904627,65.413557,68.15427,71.002699,73.438444, 
2018-12-24T10:00:00Z,68.430372,67.253218,65.50875,63.455553,61.436905,61.236832,62.982761,65.47277,68.203195,71.037532,73.456392, 
2018-12-24T11:00:00Z,68.39194,67.196861,65.424212,63.264604,61.203498,61.082364,62.873787,65.373916,68.116701,70.977484,73.427972, 
2018-12-24T12:00:00Z,68.541859,67.365678,65.734942,63.689318,61.529638,61.202181,62.900467,65.389007,68.129132,70.983564,73.433056, 
2018-12-24T13:00:00Z,68.424558,67.218616,65.431352,63.294685,61.267994,61.156402,62.943901,65.437843,68.176452,71.018673,73.448144, 
2018-12-24T14:00:00Z,110.082964,108.685086,108.722702,109.495176,107.212014,101.37692,98.006934,94.071059,87.427142,83.140328,76.570271, 
2018-12-24T15:00:00Z,67.721678,66.19716,64.526881,62.807875,61.176012,61.236819,63.030366,65.527823,68.248958,71.069461,73.47599, 
2018-12-24T16:00:00Z,67.535354,65.976927,64.427595,62.855961,61.160662,61.130347,62.930796,65.448428,68.1966,71.038481,73.456099, 
2018-12-24T17:00:00Z,67.438337,65.729417,64.044129,62.394956,60.783544,60.927168,62.815571,65.351228,68.105681,70.969206,73.42544, 
2018-12-24T18:00:00Z,67.328388,65.663663,63.943704,62.327601,60.78366,60.955074,62.825882,65.356069,68.107015,70.971668,73.431976, 
2018-12-24T19:00:00Z,67.405575,65.783487,64.144183,62.506253,60.951399,61.06227,62.889785,65.394814,68.136243,70.986833,73.430228, 
2018-12-24T20:00:00Z,67.536989,65.928484,64.431761,62.874554,61.150242,61.105672,62.887907,65.384924,68.120898,70.976363,73.426515, 
2018-12-24T21:00:00Z,67.554943,65.964242,64.434766,62.872296,61.226347,61.189691,62.963722,65.448835,68.181222,71.019298,73.448516, 
2018-12-24T22:00:00Z,67.56785,66.07608,64.702607,63.240615,61.484078,61.278978,62.949256,65.410189,68.135672,70.984214,73.431479, 
2018-12-24T23:00:00Z,67.404886,65.713825,64.107447,62.52179,60.971161,61.073075,62.885294,65.386351,68.12688,70.982509,73.43343, 
2018-12-25T00:00:00Z,67.447428,65.915082,64.431157,62.91028,61.192006,61.097135,62.855075,65.353253,68.100321,70.965133,73.42161, 
2018-12-25T01:00:00Z,67.51676,65.939865,64.345645,62.775201,61.142612,61.119177,62.891916,65.398148,68.142878,70.995571,73.440673, 
2018-12-25T02:00:00Z,67.515818,65.911512,64.278351,62.64653,60.997222,61.069124,62.897559,65.408723,68.149603,71.000798,73.439115, 
2018-12-25T03:00:00Z,67.626099,66.061468,64.398507,62.744122,61.057172,61.097043,62.906892,65.405443,68.146307,71.000346,73.438681, 
2018-12-25T04:00:00Z,67.667831,65.987738,64.277062,62.592651,60.936095,61.012498,62.852146,65.369378,68.125071,70.983781,73.431012, 
2018-12-25T05:00:00Z,67.629783,66.028972,64.311371,62.67562,60.964842,61.010236,62.839525,65.355621,68.102935,70.968723,73.42729, 
2018-12-25T06:00:00Z,67.559878,66.003799,64.41495,62.712679,60.962171,60.992622,62.84442,65.361722,68.112839,70.972577,73.429208, 
2018-12-25T07:00:00Z,67.588061,65.913322,64.191861,62.499401,60.838509,60.952363,62.806081,65.344883,68.100059,70.964726,73.418101, 
2018-12-25T08:00:00Z,67.785055,66.170206,64.644917,63.044815,61.231961,61.106116,62.861802,65.37201,68.126256,70.983504,73.434935, 
2018-12-25T09:00:00Z,67.620356,65.910833,64.12798,62.398914,60.830685,60.987654,62.838582,65.358173,68.110592,70.972948,73.429339, 
2018-12-25T10:00:00Z,67.690882,65.995876,64.243143,62.553141,60.954224,61.099649,62.919985,65.40486,68.133173,70.984654,73.435129, 
2018-12-25T11:00:00Z,67.651388,65.93261,64.138047,62.420466,60.860967,61.030231,62.882596,65.389861,68.128226,70.986161,73.440056, 
2018-12-25T12:00:00Z,67.703064,66.077419,64.42061,62.756798,61.02482,61.03104,62.844911,65.365623,68.116237,70.979144,73.434728, 
2018-12-25T13:00:00Z,67.730195,66.153901,64.396756,62.721181,60.989241,61.002617,62.834018,65.359157,68.122836,70.984082,73.437669, 
2018-12-25T14:00:00Z,67.760278,66.064804,64.271936,62.591806,60.968037,61.072612,62.917957,65.433218,68.177802,71.022452,73.449731, 
2018-12-25T15:00:00Z,67.58824,65.904878,64.049473,62.284713,60.666564,60.902694,62.81437,65.370538,68.12869,70.985229,73.431626, 
2018-12-25T16:00:00Z,67.644839,66.104229,64.515821,62.934651,61.131817,61.036336,62.840198,65.364918,68.125927,70.987339,73.436969, 
2018-12-25T17:00:00Z,67.555698,65.944325,64.453587,62.910147,61.172854,61.099483,62.877266,65.380307,68.128056,70.987932,73.444436, 
2018-12-25T18:00:00Z,67.518029,65.91208,64.407701,62.936028,61.253578,61.166685,62.926923,65.419497,68.152434,71.000682,73.449919, 
2018-12-25T19:00:00Z,67.473011,65.717635,64.002512,62.360744,60.803011,60.980117,62.833031,65.360565,68.113506,70.976827,73.440105, 
2018-12-25T20:00:00Z,67.537862,65.791542,64.094198,62.447207,60.843285,60.969556,62.816213,65.337394,68.094028,70.963197,73.435204, 
2018-12-25T21:00:00Z,67.475655,65.658958,63.902223,62.263877,60.733665,60.948972,62.827633,65.357279,68.115859,70.977685,73.441124, 
2018-12-25T22:00:00Z,67.48214,65.771167,64.070474,62.364081,60.735927,60.877978,62.773286,65.320957,68.082341,70.951887,73.428216, 
2018-12-25T23:00:00Z,67.411585,65.691359,63.963792,62.3149,60.750394,60.940628,62.814117,65.337924,68.088726,70.956093,73.4322, 
2018-12-26T00:00:00Z,67.498046,65.852064,64.154473,62.495267,60.896071,61.020772,62.850222,65.366548,68.115896,70.978643,73.440426, 
2018-12-26T01:00:00Z,67.445538,65.706429,64.013185,62.361839,60.858818,61.043045,62.883382,65.379103,68.11653,70.972724,73.436418, 
2018-12-26T02:00:00Z,67.500003,65.81579,64.086797,62.451696,60.914354,61.099613,62.935592,65.438753,68.172957,71.011151,73.454613, 
2018-12-26T03:00:00Z,67.718793,66.087329,64.473106,62.86278,61.14611,61.106852,62.871353,65.368852,68.11346,70.973072,73.440665, 
2018-12-26T04:00:00Z,67.692173,65.869537,64.023866,62.398407,60.938969,61.137158,62.952835,65.435446,68.16763,71.008941,73.461947, 
2018-12-26T05:00:00Z,67.594155,65.797547,63.949548,62.282968,60.84528,61.039915,62.86629,65.356269,68.093884,70.956439,73.431571, 
2018-12-26T06:00:00Z,67.513298,65.718855,63.945949,62.26833,60.778601,61.002033,62.866928,65.369378,68.108112,70.971033,73.436579, 
2018-12-26T07:00:00Z,67.412421,65.675187,63.900816,62.260483,60.753005,60.973196,62.846999,65.362259,68.111765,70.972382,73.441415, 
2018-12-26T08:00:00Z,67.72002,65.89953,64.129063,62.397848,60.807876,61.001182,62.86188,65.366027,68.106287,70.966273,73.442673, 
2018-12-26T09:00:00Z,67.565712,65.79116,63.999473,62.317035,60.782255,60.977976,62.824788,65.329413,68.075588,70.944174,73.429342, 
2018-12-26T10:00:00Z,68.315623,66.584266,64.812148,63.217823,61.63359,61.551562,63.108212,65.453037,68.127331,70.970868,73.439801, 
2018-12-26T11:00:00Z,67.366094,65.701068,64.032788,62.466962,60.927575,61.048007,62.863779,65.359647,68.095777,70.957283,73.431719, 
2018-12-26T12:00:00Z,67.558624,65.78514,64.084955,62.403919,60.874694,61.033462,62.869066,65.363446,68.101085,70.958955,73.427831, 
2018-12-26T13:00:00Z,67.72843,66.074695,64.331957,62.594572,60.998254,61.13732,62.934955,65.412687,68.136272,70.984615,73.443972, 
2018-12-26T14:00:00Z,68.648438,67.429228,65.641611,63.637295,61.598963,61.357402,63.00482,65.430184,68.140895,70.983506,73.442531, 
2018-12-26T15:00:00Z,68.87249,67.513433,65.697015,63.594736,61.598218,61.412251,63.04642,65.448981,68.144336,70.98388,73.442163, 
2018-12-26T16:00:00Z,68.824421,67.514084,65.672982,63.645612,61.642045,61.385291,63.018264,65.42849,68.137711,70.980429,73.44166, 
2018-12-26T17:00:00Z,68.817331,67.51363,65.742053,63.670207,61.675431,61.424865,63.039275,65.44371,68.147427,70.98998,73.453311, 
2018-12-26T18:00:00Z,69.493941,68.088916,66.354559,64.317652,62.185597,61.715423,63.181271,65.531705,68.20983,71.028259,73.464338, 
2018-12-26T19:00:00Z,69.232093,67.833092,66.031705,63.98777,61.950627,61.564943,63.090043,65.475221,68.165078,71.00042,73.450678, 
2018-12-26T20:00:00Z,68.782692,67.441536,65.624995,63.539104,61.537615,61.338871,62.995868,65.429067,68.138523,70.986009,73.441846, 
2018-12-26T21:00:00Z,68.523908,67.271565,65.489112,63.490222,61.529828,61.354889,63.007837,65.431007,68.137894,70.983807,73.445775, 
2018-12-26T22:00:00Z,69.003634,67.701322,65.901924,63.908598,61.99184,61.682427,63.167625,65.485135,68.148991,70.98342,73.440843, 
2018-12-26T23:00:00Z,69.877461,68.420724,66.607865,64.686017,62.746453,62.166365,63.376662,65.57243,68.189207,71.00031,73.447462, 
2018-12-27T00:00:00Z,69.428346,68.051022,66.274705,64.337648,62.405316,61.896949,63.221721,65.500131,68.150147,70.979009,73.435148, 
2018-12-27T01:00:00Z,70.096489,68.650373,66.756866,64.750445,62.751563,62.186721,63.38912,65.575541,68.190724,71.00372,73.446234, 
2018-12-27T02:00:00Z,70.213378,68.698904,66.882681,64.926787,63.018385,62.414168,63.520246,65.63813,68.218553,71.010116,73.448904, 
2018-12-27T03:00:00Z,69.922824,68.51319,66.772149,64.87683,62.989778,62.398062,63.531974,65.651852,68.222187,71.014108,73.451184, 
2018-12-27T04:00:00Z,69.932364,68.476254,66.691429,64.761453,62.892869,62.378161,63.560632,65.708559,68.285248,71.059387,73.46614, 
2018-12-27T05:00:00Z,69.752991,68.379854,66.626784,64.684791,62.833537,62.343827,63.527754,65.673881,68.25657,71.042135,73.45794, 
2018-12-27T06:00:00Z,69.567861,68.185817,66.453552,64.521949,62.546402,62.013983,63.293301,65.54458,68.187392,71.00489,73.445373, 
2018-12-27T07:00:00Z,70.903495,69.41996,67.570733,65.554538,63.605026,62.82299,63.744525,65.756855,68.283615,71.048035,73.465248, 
2018-12-27T08:00:00Z,69.600293,68.223405,66.446518,64.557055,62.657443,62.15563,63.393974,65.587907,68.208857,71.010668,73.451173, 
2018-12-27T09:00:00Z,70.216432,68.860092,67.037205,65.097902,63.117081,62.418154,63.505211,65.623145,68.212536,71.011856,73.452776, 
2018-12-27T10:00:00Z,70.675253,69.15332,67.275617,65.298946,63.342237,62.671414,63.685398,65.737731,68.279566,71.047792,73.465888, 
2018-12-27T11:00:00Z,69.554449,68.13728,66.426973,64.523618,62.666275,62.122386,63.360996,65.581258,68.210016,71.018857,73.453749, 
2018-12-27T12:00:00Z,69.388116,68.026238,66.074065,64.105514,62.21116,61.796971,63.153147,65.470949,68.148811,70.98813,73.445431, 
2018-12-27T13:00:00Z,69.436683,67.953007,66.058178,64.099229,62.236225,61.818026,63.193749,65.485312,68.146998,70.979812,73.444694, 
2018-12-27T14:00:00Z,69.491104,68.142012,66.407388,64.483934,62.592576,62.130696,63.385653,65.601997,68.22046,71.021701,73.45701, 
2018-12-27T15:00:00Z,69.292112,68.034909,66.353159,64.497649,62.540312,62.014266,63.320456,65.573364,68.201697,71.012824,73.448288, 
2018-12-27T16:00:00Z,68.656264,67.455974,65.737891,63.884439,62.058743,61.737579,63.182665,65.517416,68.186827,71.01158,73.45665, 
2018-12-27T17:00:00Z,68.972514,67.697754,65.98526,64.113085,62.340014,61.962337,63.308599,65.566182,68.202583,71.011602,73.45999, 
2018-12-27T18:00:00Z,69.361814,67.999901,66.247382,64.318837,62.464138,62.058331,63.346098,65.565617,68.183414,70.992268,73.448299, 
2018-12-27T19:00:00Z,69.049207,67.773453,66.169422,64.386095,62.493239,61.970793,63.26581,65.529709,68.173667,70.997094,73.450424, 
2018-12-27T20:00:00Z,68.903405,67.61511,65.866626,63.993783,62.190883,61.850456,63.222343,65.510558,68.162382,70.98995,73.451002, 
2018-12-27T21:00:00Z,70.754751,69.231358,67.393454,65.449524,63.480751,62.723752,63.701936,65.71626,68.240995,71.020235,73.463535, 
2018-12-27T22:00:00Z,70.342982,68.906077,67.067144,65.143256,63.183253,62.532744,63.57873,65.655449,68.215578,71.006698,73.460945, 
2018-12-27T23:00:00Z,69.219515,68.048926,66.3914,64.524614,62.557403,62.030681,63.319554,65.545102,68.171821,70.989891,73.451519, 
2018-12-28T00:00:00Z,68.871689,67.724052,66.154176,64.312266,62.358315,61.851214,63.196783,65.476354,68.134718,70.96659,73.440032, 
2018-12-28T01:00:00Z,69.299541,68.112124,66.490784,64.671299,62.737131,62.163669,63.374997,65.561318,68.173667,70.981773,73.44729, 
2018-12-28T02:00:00Z,69.073446,67.409545,65.685124,64.084004,62.468246,62.157174,63.434832,65.620762,68.212909,71.01365,73.460167, 
2018-12-28T03:00:00Z,68.538851,67.086819,65.60569,64.149896,62.472413,62.041486,63.326253,65.540427,68.167537,70.984005,73.443943, 
2018-12-28T04:00:00Z,69.106538,67.596715,65.963388,64.463129,62.885439,62.457008,63.61136,65.715462,68.273064,71.045115,73.473546, 
2018-12-28T05:00:00Z,69.90674,68.189623,66.359549,64.663912,62.981175,62.519516,63.632619,65.732701,68.295628,71.060988,73.480341, 
2018-12-28T06:00:00Z,69.11611,67.482783,65.749584,64.150067,62.651377,62.324854,63.534055,65.665424,68.234651,71.020283,73.463912, 
2018-12-28T07:00:00Z,68.573968,67.000781,65.468737,64.02503,62.524366,62.214598,63.466081,65.637071,68.220668,71.016595,73.465104, 
2018-12-28T08:00:00Z,68.514888,67.156207,65.784096,64.413602,62.776253,62.301756,63.481681,65.629272,68.210907,71.012754,73.461414, 
2018-12-28T09:00:00Z,68.891648,67.266365,65.64694,64.105068,62.579616,62.283431,63.512963,65.650267,68.22371,71.013922,73.461193, 
2018-12-28T10:00:00Z,68.9646,67.493031,66.05036,64.585619,62.970438,62.512098,63.65197,65.722537,68.257214,71.029672,73.471772, 
2018-12-28T11:00:00Z,69.184619,67.706434,66.093578,64.554095,62.942851,62.494796,63.614319,65.698908,68.247491,71.028295,73.466163, 
2018-12-28T12:00:00Z,69.461685,67.968803,66.417119,64.878836,63.244167,62.756064,63.784582,65.793248,68.291118,71.049292,73.475037, 
2018-12-28T13:00:00Z,68.718627,67.273561,65.821882,64.304544,62.703141,62.273354,63.475773,65.62223,68.204573,70.995237,73.448877, 
2018-12-28T14:00:00Z,68.552523,66.965471,65.446475,63.937433,62.464196,62.215349,63.491765,65.656829,68.230731,71.015834,73.457823, 
2018-12-28T15:00:00Z,69.559987,67.922962,66.181431,64.548306,62.968794,62.565292,63.71449,65.789514,68.324413,71.07752,73.489111, 
2018-12-28T16:00:00Z,69.50926,67.892458,66.178179,64.555251,62.961768,62.544506,63.680434,65.770894,68.317669,71.075546,73.485972, 
2018-12-28T17:00:00Z,69.18339,67.886848,66.193533,64.277338,62.390642,61.971464,63.303606,65.560368,68.19874,71.008954,73.461524, 
2018-12-28T18:00:00Z,69.359371,68.10962,66.408589,64.54864,62.766427,62.332594,63.532567,65.666444,68.235826,71.018569,73.463157, 
2018-12-28T19:00:00Z,69.41816,68.172248,66.488087,64.621259,62.811899,62.357995,63.555759,65.687402,68.248326,71.02936,73.469143, 
2018-12-28T20:00:00Z,69.004751,67.868259,66.211443,64.331272,62.519012,62.109273,63.392844,65.593585,68.189766,70.998495,73.453714, 
2018-12-28T21:00:00Z,68.909698,67.746924,66.047981,64.150657,62.314622,61.935641,63.275128,65.525916,68.152998,70.971473,73.439602, 
2018-12-28T22:00:00Z,69.219807,67.984264,66.318808,64.401904,62.572473,62.130767,63.393367,65.579916,68.178636,70.987168,73.45034, 
2018-12-28T23:00:00Z,69.179603,68.068419,66.453815,64.558166,62.678752,62.223366,63.441981,65.600538,68.185971,70.986297,73.449951, 
2018-12-29T00:00:00Z,69.480256,68.248267,66.627882,64.823891,63.006372,62.505634,63.642986,65.746846,68.290706,71.054166,73.479495, 
2018-12-29T01:00:00Z,68.968234,67.822921,66.184391,64.326395,62.563599,62.220825,63.51062,65.691881,68.270725,71.048263,73.479001, 
2018-12-29T02:00:00Z,68.950149,67.780524,66.159981,64.304764,62.465997,62.089346,63.396166,65.618438,68.21764,71.008648,73.448139, 
2018-12-29T03:00:00Z,68.802153,67.579868,65.891582,64.048958,62.26562,61.919051,63.279995,65.537716,68.15927,70.972556,73.435629, 
2018-12-29T04:00:00Z,68.834793,67.682017,65.989539,64.13867,62.321467,61.947738,63.287076,65.539495,68.159729,70.97403,73.434237, 
2018-12-29T05:00:00Z,68.984751,67.789245,66.062596,64.137256,62.27013,61.875039,63.224552,65.504616,68.147085,70.964002,73.43037, 
2018-12-29T06:00:00Z,68.836302,67.735491,66.153848,64.387566,62.466277,61.952424,63.271031,65.524491,68.151423,70.973289,73.435001, 
2018-12-29T07:00:00Z,68.793699,67.602796,65.977681,64.130989,62.27495,61.877291,63.243621,65.51321,68.150525,70.970487,73.436284, 
2018-12-29T08:00:00Z,68.69473,67.492369,65.844671,63.998241,62.206047,61.853821,63.231656,65.509119,68.151839,70.97237,73.434042, 
2018-12-29T09:00:00Z,68.675001,67.498557,65.915522,64.119195,62.304505,61.889625,63.25393,65.520358,68.146678,70.968772,73.427817, 
2018-12-29T10:00:00Z,67.793023,66.260105,64.709363,63.287715,61.833382,61.704841,63.180204,65.493845,68.14136,70.966012,73.427885, 
2018-12-29T11:00:00Z,67.96885,66.375191,64.902277,63.503794,62.0239,61.820861,63.241337,65.530083,68.165589,70.982808,73.437162, 
2018-12-29T12:00:00Z,67.898139,66.343898,64.833485,63.407993,61.954871,61.783854,63.235073,65.52705,68.164901,70.976489,73.427788, 
2018-12-29T13:00:00Z,67.734213,66.215604,64.809712,63.440464,61.981463,61.78331,63.216164,65.509786,68.159855,70.977052,73.429199, 
2018-12-29T14:00:00Z,68.142336,66.832858,65.489614,64.07644,62.419618,62.025834,63.344189,65.56623,68.17639,70.982044,73.430327, 
2018-12-29T15:00:00Z,68.73001,67.618272,66.099583,64.326517,62.442414,61.96477,63.308853,65.569992,68.200367,71.000817,73.43527, 
2018-12-29T16:00:00Z,69.078302,67.772432,66.08206,64.236886,62.420724,62.004889,63.326688,65.565449,68.178011,70.986642,73.432032, 
2018-12-29T17:00:00Z,68.725105,67.544408,65.897942,64.037474,62.221079,61.877523,63.266671,65.547308,68.178997,70.987244,73.431244, 
2018-12-29T18:00:00Z,69.507706,68.122045,66.357913,64.384748,62.531575,62.076328,63.358022,65.57302,68.17928,70.985932,73.431658, 
2018-12-29T19:00:00Z,70.742285,69.30565,67.557067,65.607928,63.604422,62.865898,63.806813,65.793952,68.280547,71.028998,73.456575, 
2018-12-29T20:00:00Z,68.661703,67.504142,65.877034,64.038371,62.15026,61.738524,63.152646,65.464935,68.124977,70.960659,73.428881, 
2018-12-29T21:00:00Z,68.555186,67.430016,65.810041,63.966244,62.087252,61.709064,63.153924,65.485759,68.148373,70.972535,73.432269, 
2018-12-29T22:00:00Z,68.86495,67.82464,66.228927,64.453114,62.613335,62.178947,63.47706,65.688586,68.26792,71.042545,73.467994, 
2018-12-29T23:00:00Z,68.64689,67.500593,65.867512,64.064639,62.346977,62.088858,63.468059,65.691107,68.266366,71.037174,73.464376, 
2018-12-30T00:00:00Z,68.668338,67.570464,65.924723,64.125561,62.251008,61.83258,63.222597,65.516807,68.159865,70.980286,73.443187, 
2018-12-30T01:00:00Z,68.665484,67.453942,65.760993,63.880682,62.015639,61.681118,63.138188,65.458368,68.117573,70.952607,73.426054, 
2018-12-30T02:00:00Z,68.004754,66.648516,65.142338,63.543364,61.928687,61.688902,63.178953,65.502631,68.161119,70.983009,73.44452, 
2018-12-30T03:00:00Z,67.654018,66.102279,64.645979,63.296739,61.868811,61.741533,63.247456,65.577565,68.224314,71.025557,73.463115, 
2018-12-30T04:00:00Z,67.691656,66.126603,64.629886,63.242032,61.829695,61.726784,63.231448,65.551172,68.195708,71.006809,73.456362, 
2018-12-30T05:00:00Z,67.732988,66.164531,64.678221,63.299005,61.839935,61.677145,63.169787,65.512044,68.174304,70.990642,73.444983, 
2018-12-30T06:00:00Z,68.28966,67.066196,65.4693,63.738816,61.925145,61.587525,63.072358,65.425311,68.104925,70.946642,73.422383, 
2018-12-30T07:00:00Z,73.570345,71.83215,69.923244,68.210494,66.044417,64.54384,64.780953,66.239673,68.418815,71.073634,73.470334, 
2018-12-30T08:00:00Z,68.639468,67.462793,65.790135,63.868438,61.94512,61.559679,63.048112,65.41759,68.100463,70.94664,73.428458, 
2018-12-30T09:00:00Z,68.618952,67.446322,65.786179,63.895265,61.988597,61.590081,63.065138,65.427417,68.10473,70.948347,73.430372, 
2018-12-30T10:00:00Z,68.584673,67.521309,65.960838,64.116527,62.147626,61.678404,63.121647,65.464867,68.142015,70.976051,73.441363, 
2018-12-30T11:00:00Z,68.61702,67.503193,65.937245,64.089484,62.08447,61.587689,63.039469,65.413147,68.105606,70.947932,73.424191, 
2018-12-30T12:00:00Z,68.769684,67.543261,65.851917,63.967632,62.13301,61.764606,63.172186,65.486508,68.136221,70.966613,73.434393, 
2018-12-30T13:00:00Z,68.449958,67.248318,65.616542,63.72845,61.851103,61.511624,63.019117,65.407122,68.10465,70.953973,73.431204, 
2018-12-30T14:00:00Z,68.485893,67.391483,65.905272,64.062242,62.060114,61.541399,63.004292,65.393066,68.095357,70.949071,73.424272, 
2018-12-30T15:00:00Z,68.281989,67.192614,65.626705,63.779922,61.881366,61.526965,63.043413,65.422777,68.117287,70.958406,73.428531, 
2018-12-30T16:00:00Z,68.342504,67.200635,65.561205,63.657676,61.770604,61.463971,63.000142,65.403324,68.10501,70.956698,73.434384, 
2018-12-30T17:00:00Z,68.349712,67.234931,65.635004,63.751633,61.827049,61.461217,62.996266,65.401549,68.104024,70.950016,73.425204, 
2018-12-30T18:00:00Z,68.428662,67.342667,65.759464,63.851324,61.897385,61.513281,63.032789,65.424301,68.115679,70.961461,73.428544, 
2018-12-30T19:00:00Z,68.402259,67.304994,65.683735,63.789514,61.88939,61.52012,63.035224,65.417568,68.108732,70.953822,73.426601, 
2018-12-30T20:00:00Z,68.440122,67.314661,65.691517,63.83447,61.940811,61.568274,63.059054,65.419176,68.10359,70.948807,73.428297, 
2018-12-30T21:00:00Z,68.479696,67.42263,65.920888,64.108208,62.11593,61.621736,63.074384,65.427098,68.104443,70.948309,73.425327, 
2018-12-30T22:00:00Z,99.149379,98.179963,97.740115,97.653608,98.057375,96.176093,92.699142,92.422549,93.968843,90.314373,86.786891, 
2018-12-30T23:00:00Z,103.132778,103.759937,102.827965,102.53344,101.679184,100.839094,101.495827,108.046532,110.108188,106.85433,103.39799, 
2018-12-31T00:00:00Z,92.844109,90.235852,88.023394,86.783973,89.065312,94.952046,101.073107,109.054945,111.426616,108.330376,104.841452, 
2018-12-31T01:00:00Z,94.525713,91.765582,89.568101,88.034733,88.948051,94.17322,101.708847,110.510838,113.140116,110.358726,107.122708, 
2018-12-31T02:00:00Z,101.279305,100.682824,100.307354,100.16663,100.111966,100.038181,102.105378,110.002938,112.69409,110.252174,107.220075, 
2018-12-31T03:00:00Z,97.677004,96.912187,96.401565,96.17101,96.09051,96.469704,100.634503,109.499429,112.123837,109.800334,106.626696, 
2018-12-31T04:00:00Z,90.227371,85.869885,81.90527,79.609735,83.090447,90.573587,100.24012,109.946486,112.602402,110.282587,107.232551, 
2018-12-31T05:00:00Z,89.606049,84.412016,79.325978,77.105831,83.051855,91.184061,100.416974,109.876628,112.600392,110.167473,107.216744, 
2018-12-31T06:00:00Z,92.205058,90.54661,89.884334,89.860928,90.261782,92.438502,99.545071,110.056454,113.289046,110.686463,107.771813, 
2018-12-31T07:00:00Z,108.614137,108.058504,107.458596,107.254338,107.085008,106.841806,106.321824,110.5555,113.345352,110.771593,107.560838, 
2018-12-31T08:00:00Z,109.777462,109.619075,109.27291,109.073297,108.911862,108.694912,107.877665,110.51075,112.943131,110.323437,107.137113, 
