yyyy-mm-ddTHH:MM:SSZ, BB_0.02-24k, 
2018-12-19T05:26:00.000Z,78.212227, 
2018-12-19T06:26:00.000Z,78.424667, 
2018-12-19T07:25:59.000Z,78.424797, 
2018-12-19T08:25:59.000Z,78.088776, 
2018-12-19T09:25:59.000Z,78.117462, 
2018-12-19T10:25:58.000Z,78.706451, 
2018-12-19T11:25:58.000Z,78.564171, 
2018-12-19T12:25:58.000Z,78.590858, 
2018-12-19T13:25:57.000Z,78.6688, 
2018-12-19T14:25:57.000Z,78.631805, 
2018-12-19T15:25:57.000Z,78.643379, 
2018-12-19T16:25:56.000Z,112.733849, 
2018-12-19T17:25:56.000Z,116.317177, 
2018-12-19T18:25:56.000Z,117.397675, 
2018-12-19T19:25:55.000Z,78.807381, 
2018-12-19T20:25:55.000Z,78.740883, 
2018-12-19T21:25:55.000Z,80.095573, 
2018-12-19T22:25:54.000Z,78.705223, 
2018-12-19T23:25:54.000Z,78.860619, 
2018-12-20T00:25:54.000Z,79.664703, 
2018-12-20T01:25:53.000Z,78.857735, 
2018-12-20T02:25:53.000Z,78.8433, 
2018-12-20T03:25:53.000Z,78.722626, 
2018-12-20T04:25:51.000Z,78.460243, 
2018-12-20T05:25:51.000Z,78.995682, 
2018-12-20T06:25:51.000Z,79.817146, 
2018-12-20T07:25:51.000Z,78.860275, 
2018-12-20T08:25:51.000Z,78.931618, 
2018-12-20T09:25:51.000Z,79.876274, 
2018-12-20T10:25:50.000Z,78.915741, 
2018-12-20T11:25:50.000Z,78.830757, 
2018-12-20T12:25:50.000Z,79.672256, 
2018-12-20T13:25:49.000Z,78.920265, 
2018-12-20T14:25:49.000Z,78.769814, 
2018-12-20T15:25:49.000Z,78.836754, 
2018-12-20T16:25:47.000Z,78.855415, 
2018-12-20T17:25:47.000Z,78.930046, 
2018-12-20T18:25:47.000Z,79.795021, 
2018-12-20T19:25:46.000Z,78.398468, 
2018-12-20T20:25:46.000Z,78.363098, 
2018-12-20T21:25:46.000Z,78.70787, 
2018-12-20T22:25:46.000Z,78.369179, 
2018-12-20T23:25:46.000Z,78.347237, 
2018-12-21T00:25:46.000Z,79.027153, 
2018-12-21T01:25:45.000Z,78.310036, 
2018-12-21T02:25:45.000Z,78.281349, 
2018-12-21T03:25:45.000Z,79.508186, 
2018-12-21T04:25:44.000Z,78.378181, 
2018-12-21T05:25:44.000Z,78.548943, 
2018-12-21T06:25:44.000Z,80.199776, 
2018-12-21T07:25:43.000Z,78.699783, 
2018-12-21T08:25:43.000Z,78.846397, 
2018-12-21T09:25:43.000Z,78.833595, 
2018-12-21T10:25:41.000Z,78.775162, 
2018-12-21T11:25:41.000Z,78.494408, 
2018-12-21T12:25:41.000Z,78.393616, 
2018-12-21T13:25:40.000Z,78.380547, 
2018-12-21T14:25:40.000Z,78.453247, 
2018-12-21T15:25:40.000Z,78.341248, 
2018-12-21T16:25:39.000Z,78.31575, 
2018-12-21T17:25:39.000Z,78.434929, 
2018-12-21T18:25:39.000Z,78.187881, 
2018-12-21T19:25:37.000Z,78.195129, 
2018-12-21T20:25:37.000Z,78.217041, 
2018-12-21T21:25:37.000Z,79.61245, 
2018-12-21T22:25:36.000Z,78.176613, 
2018-12-21T23:25:36.000Z,78.247978, 
2018-12-22T00:25:36.000Z,79.720863, 
2018-12-22T01:25:35.000Z,78.213173, 
2018-12-22T02:25:35.000Z,78.233604, 
2018-12-22T03:25:35.000Z,78.204369, 
2018-12-22T04:25:34.000Z,78.227806, 
2018-12-22T05:25:34.000Z,78.221069, 
2018-12-22T06:25:34.000Z,78.17247, 
2018-12-22T07:25:33.000Z,78.196587, 
2018-12-22T08:25:33.000Z,78.111145, 
2018-12-22T09:25:33.000Z,78.159462, 
2018-12-22T10:25:32.000Z,78.204094, 
2018-12-22T11:25:32.000Z,78.142097, 
2018-12-22T12:25:32.000Z,78.267197, 
2018-12-22T13:25:31.000Z,78.20649, 
2018-12-22T14:25:31.000Z,78.222893, 
2018-12-22T15:25:31.000Z,79.391891, 
2018-12-22T16:25:30.000Z,78.697334, 
2018-12-22T17:25:30.000Z,78.671104, 
2018-12-22T18:25:30.000Z,78.667152, 
2018-12-22T19:25:29.000Z,78.772911, 
2018-12-22T20:25:29.000Z,78.632561, 
2018-12-22T21:25:29.000Z,80.030022, 
2018-12-22T22:25:28.000Z,78.692635, 
2018-12-22T23:25:28.000Z,78.657433, 
2018-12-23T00:25:28.000Z,78.735252, 
2018-12-23T01:25:26.000Z,78.675163, 
2018-12-23T02:25:26.000Z,78.618416, 
2018-12-23T03:25:26.000Z,79.442856, 
2018-12-23T04:25:26.000Z,78.656471, 
2018-12-23T05:25:26.000Z,78.646881, 
2018-12-23T06:25:26.000Z,78.613884, 
2018-12-23T07:25:24.000Z,78.609711, 
2018-12-23T08:25:24.000Z,78.638626, 
2018-12-23T09:25:24.000Z,78.730507, 
2018-12-23T10:25:23.000Z,78.602783, 
2018-12-23T11:25:23.000Z,78.608833, 
2018-12-23T12:25:23.000Z,79.864738, 
2018-12-23T13:25:22.000Z,78.669006, 
2018-12-23T14:25:22.000Z,78.697182, 
2018-12-23T15:25:22.000Z,78.616875, 
2018-12-23T16:25:21.000Z,78.579048, 
2018-12-23T17:25:21.000Z,78.679901, 
2018-12-23T18:25:21.000Z,78.549408, 
2018-12-23T19:25:20.000Z,78.203262, 
2018-12-23T20:25:20.000Z,78.145157, 
2018-12-23T21:25:20.000Z,78.16275, 
2018-12-23T22:25:18.000Z,78.221458, 
2018-12-23T23:25:18.000Z,78.245049, 
2018-12-24T00:25:18.000Z,79.754951, 
2018-12-24T01:25:17.000Z,78.200081, 
2018-12-24T02:25:17.000Z,78.193085, 
2018-12-24T03:25:17.000Z,78.161522, 
2018-12-24T04:25:16.000Z,78.368317, 
2018-12-24T05:25:16.000Z,78.661484, 
2018-12-24T06:25:16.000Z,78.588737, 
2018-12-24T07:25:15.000Z,78.625526, 
2018-12-24T08:25:15.000Z,78.703445, 
2018-12-24T09:25:15.000Z,78.77813, 
2018-12-24T10:25:14.000Z,78.626656, 
2018-12-24T11:25:14.000Z,78.660614, 
2018-12-24T12:25:14.000Z,78.92672, 
2018-12-24T13:25:13.000Z,78.658592, 
2018-12-24T14:25:13.000Z,120.812737, 
2018-12-24T15:25:13.000Z,79.362045, 
2018-12-24T16:25:12.000Z,78.253288, 
2018-12-24T17:25:12.000Z,78.129814, 
2018-12-24T18:25:12.000Z,79.622902, 
2018-12-24T19:25:11.000Z,78.240898, 
2018-12-24T20:25:11.000Z,78.231827, 
2018-12-24T21:25:11.000Z,78.348854, 
2018-12-24T22:25:10.000Z,78.248772, 
2018-12-24T23:25:10.000Z,78.20208, 
2018-12-25T00:25:10.000Z,78.657494, 
2018-12-25T01:25:09.000Z,78.225319, 
2018-12-25T02:25:09.000Z,78.296295, 
2018-12-25T03:25:09.000Z,79.712738, 
2018-12-25T04:25:08.000Z,78.239983, 
2018-12-25T05:25:08.000Z,78.283295, 
2018-12-25T06:25:08.000Z,79.481834, 
2018-12-25T07:25:07.000Z,78.3013, 
2018-12-25T08:25:07.000Z,78.2463, 
2018-12-25T09:25:07.000Z,79.156143, 
2018-12-25T10:25:07.000Z,78.260986, 
2018-12-25T11:25:07.000Z,78.28904, 
2018-12-25T12:25:07.000Z,78.240532, 
2018-12-25T13:25:05.000Z,78.359238, 
2018-12-25T14:25:05.000Z,78.242203, 
2018-12-25T15:25:05.000Z,78.277466, 
2018-12-25T16:25:04.000Z,78.209496, 
2018-12-25T17:25:04.000Z,78.302116, 
2018-12-25T18:25:04.000Z,78.23098, 
2018-12-25T19:25:03.000Z,78.155624, 
2018-12-25T20:25:03.000Z,78.166229, 
2018-12-25T21:25:03.000Z,78.165932, 
2018-12-25T22:25:02.000Z,78.134094, 
2018-12-25T23:25:02.000Z,78.157822, 
2018-12-26T00:25:02.000Z,79.753349, 
2018-12-26T01:25:01.000Z,78.210823, 
2018-12-26T02:25:01.000Z,78.287003, 
2018-12-26T03:25:01.000Z,78.204933, 
2018-12-26T04:24:59.000Z,78.224121, 
2018-12-26T05:24:59.000Z,78.184898, 
2018-12-26T06:24:59.000Z,78.16217, 
2018-12-26T07:24:58.000Z,78.165497, 
2018-12-26T08:24:58.000Z,78.19075, 
2018-12-26T09:24:58.000Z,78.133636, 
2018-12-26T10:24:56.000Z,78.559021, 
2018-12-26T11:24:56.000Z,78.133453, 
2018-12-26T12:24:56.000Z,78.200012, 
2018-12-26T13:24:55.000Z,78.529755, 
2018-12-26T14:24:55.000Z,78.685463, 
2018-12-26T15:24:55.000Z,78.924095, 
2018-12-26T16:24:53.000Z,78.687569, 
2018-12-26T17:24:53.000Z,78.932945, 
2018-12-26T18:24:53.000Z,79.115273, 
2018-12-26T19:24:52.000Z,78.894058, 
2018-12-26T20:24:52.000Z,78.745918, 
2018-12-26T21:24:52.000Z,78.634277, 
2018-12-26T22:24:50.000Z,79.070976, 
2018-12-26T23:24:50.000Z,79.483521, 
2018-12-27T00:24:50.000Z,78.780525, 
2018-12-27T01:24:49.000Z,79.763206, 
2018-12-27T02:24:49.000Z,79.478622, 
2018-12-27T03:24:49.000Z,79.340195, 
2018-12-27T04:24:48.000Z,79.407333, 
2018-12-27T05:24:48.000Z,79.084389, 
2018-12-27T06:24:48.000Z,79.709511, 
2018-12-27T07:24:46.000Z,79.503357, 
2018-12-27T08:24:46.000Z,79.213646, 
2018-12-27T09:24:46.000Z,79.981987, 
2018-12-27T10:24:45.000Z,79.460762, 
2018-12-27T11:24:45.000Z,78.917656, 
2018-12-27T12:24:45.000Z,79.053749, 
2018-12-27T13:24:44.000Z,79.220146, 
2018-12-27T14:24:44.000Z,79.162743, 
2018-12-27T15:24:44.000Z,78.932686, 
2018-12-27T16:24:43.000Z,78.860046, 
2018-12-27T17:24:43.000Z,79.117676, 
2018-12-27T18:24:43.000Z,80.283195, 
2018-12-27T19:24:42.000Z,78.999718, 
2018-12-27T20:24:42.000Z,79.244148, 
2018-12-27T21:24:42.000Z,79.935707, 
2018-12-27T22:24:41.000Z,79.443718, 
2018-12-27T23:24:41.000Z,78.975861, 
2018-12-28T00:24:41.000Z,80.175758, 
2018-12-28T01:24:40.000Z,79.194313, 
2018-12-28T02:24:40.000Z,78.714073, 
2018-12-28T03:24:40.000Z,79.48896, 
2018-12-28T04:24:39.000Z,79.429413, 
2018-12-28T05:24:39.000Z,79.260498, 
2018-12-28T06:24:39.000Z,79.477638, 
2018-12-28T07:24:38.000Z,78.901054, 
2018-12-28T08:24:38.000Z,78.877167, 
2018-12-28T09:24:38.000Z,79.808128, 
2018-12-28T10:24:37.000Z,78.8806, 
2018-12-28T11:24:37.000Z,79.248405, 
2018-12-28T12:24:37.000Z,80.359512, 
2018-12-28T13:24:36.000Z,78.874466, 
2018-12-28T14:24:36.000Z,79.190804, 
2018-12-28T15:24:36.000Z,78.85955, 
2018-12-28T16:24:35.000Z,79.496559, 
2018-12-28T17:24:35.000Z,78.869583, 
2018-12-28T18:24:35.000Z,80.447556, 
2018-12-28T19:24:34.000Z,79.093895, 
2018-12-28T20:24:34.000Z,78.954964, 
2018-12-28T21:24:34.000Z,79.471191, 
2018-12-28T22:24:33.000Z,79.10997, 
2018-12-28T23:24:33.000Z,79.074509, 
2018-12-29T00:24:33.000Z,80.342827, 
2018-12-29T01:24:32.000Z,78.970749, 
2018-12-29T02:24:32.000Z,78.939262, 
2018-12-29T03:24:32.000Z,80.281715, 
2018-12-29T04:24:31.000Z,78.888573, 
2018-12-29T05:24:31.000Z,78.913452, 
2018-12-29T06:24:31.000Z,80.292931, 
2018-12-29T07:24:30.000Z,78.838493, 
2018-12-29T08:24:30.000Z,78.805656, 
2018-12-29T09:24:30.000Z,78.709068, 
2018-12-29T10:24:29.000Z,78.409302, 
2018-12-29T11:24:29.000Z,78.515259, 
2018-12-29T12:24:29.000Z,78.455467, 
2018-12-29T13:24:27.000Z,78.532814, 
2018-12-29T14:24:27.000Z,78.760963, 
2018-12-29T15:24:27.000Z,78.877968, 
2018-12-29T16:24:26.000Z,79.036278, 
2018-12-29T17:24:26.000Z,78.970833, 
2018-12-29T18:24:26.000Z,79.505104, 
2018-12-29T19:24:25.000Z,79.393402, 
2018-12-29T20:24:25.000Z,78.742241, 
2018-12-29T21:24:25.000Z,78.849968, 
2018-12-29T22:24:24.000Z,79.074104, 
2018-12-29T23:24:24.000Z,78.812614, 
2018-12-30T00:24:24.000Z,78.86203, 
2018-12-30T01:24:22.000Z,78.773628, 
2018-12-30T02:24:22.000Z,78.351311, 
2018-12-30T03:24:22.000Z,79.674103, 
2018-12-30T04:24:21.000Z,78.400063, 
2018-12-30T05:24:21.000Z,78.476929, 
2018-12-30T06:24:21.000Z,80.176804, 
2018-12-30T07:24:20.000Z,81.457802, 
2018-12-30T08:24:20.000Z,78.771355, 
2018-12-30T09:24:20.000Z,78.729881, 
2018-12-30T10:24:19.000Z,78.86264, 
2018-12-30T11:24:19.000Z,78.823029, 
2018-12-30T12:24:19.000Z,78.740395, 
2018-12-30T13:24:18.000Z,78.676781, 
2018-12-30T14:24:18.000Z,78.715767, 
2018-12-30T15:24:18.000Z,78.635696, 
2018-12-30T16:24:17.000Z,78.661209, 
2018-12-30T17:24:17.000Z,78.665222, 
2018-12-30T18:24:17.000Z,78.719139, 
2018-12-30T19:24:15.000Z,78.682213, 
2018-12-30T20:24:15.000Z,78.72142, 
2018-12-30T21:24:15.000Z,79.802193, 
2018-12-30T22:24:15.000Z,115.821259, 
2018-12-30T23:24:15.000Z,115.947174, 
2018-12-31T00:24:15.000Z,117.53688, 
2018-12-31T01:24:13.000Z,118.567017, 
2018-12-31T02:24:13.000Z,118.400604, 
2018-12-31T03:24:13.000Z,117.687637, 
2018-12-31T04:24:12.000Z,117.758957, 
2018-12-31T05:24:12.000Z,118.079956, 
2018-12-31T06:24:12.000Z,119.196114, 
2018-12-31T07:24:11.000Z,122.18042, 
2018-12-31T08:24:11.000Z,121.821449, 
2018-12-31T09:24:11.000Z,124.189857, 
2018-12-31T10:24:09.000Z,126.186203, 
2018-12-31T11:24:09.000Z,130.862076, 
2018-12-31T12:24:09.000Z,134.511993, 
2018-12-31T13:24:08.000Z,131.677917, 
2018-12-31T14:24:08.000Z,131.435272, 
2018-12-31T15:24:08.000Z,129.165283, 
2018-12-31T16:24:07.000Z,129.949249, 
2018-12-31T17:24:07.000Z,133.804855, 
2018-12-31T18:24:07.000Z,131.332687, 
2018-12-31T19:24:05.000Z,131.043396, 
2018-12-31T20:24:05.000Z,131.936615, 
2018-12-31T21:24:05.000Z,130.878845, 
2018-12-31T22:24:04.000Z,132.565048, 
2018-12-31T23:24:04.000Z,131.302567, 
2019-01-01T00:24:04.000Z,133.840088, 
2019-01-01T01:24:03.000Z,128.531143, 
2019-01-01T02:24:03.000Z,130.337051, 
2019-01-01T03:24:03.000Z,129.602264, 
2019-01-01T04:24:02.000Z,127.511505, 
2019-01-01T05:24:02.000Z,128.489319, 
2019-01-01T06:24:02.000Z,131.208282, 
2019-01-01T07:24:01.000Z,129.698181, 
2019-01-01T08:24:01.000Z,131.821823, 
2019-01-01T09:24:01.000Z,130.632782, 
2019-01-01T10:24:00.000Z,127.420372, 
2019-01-01T11:24:00.000Z,127.598694, 
2019-01-01T12:24:00.000Z,133.909485, 
2019-01-01T13:23:59.000Z,138.039627, 
2019-01-01T14:23:59.000Z,141.183487, 
2019-01-01T15:23:59.000Z,142.034592, 
2019-01-01T16:23:58.000Z,141.691055, 
2019-01-01T17:23:58.000Z,141.29805, 
2019-01-01T18:23:58.000Z,138.238312, 
2019-01-01T19:23:57.000Z,145.618286, 
2019-01-01T20:23:57.000Z,141.308319, 
2019-01-01T21:23:57.000Z,137.57283, 
2019-01-01T22:23:55.000Z,138.978745, 
2019-01-01T23:23:55.000Z,139.182495, 
2019-01-02T00:23:55.000Z,139.21788, 
2019-01-02T01:23:54.000Z,143.508896, 
2019-01-02T02:23:54.000Z,143.407333, 
2019-01-02T03:23:54.000Z,142.252792, 
2019-01-02T04:23:44.000Z,139.842819, 
2019-01-02T05:23:44.000Z,140.82106, 
2019-01-02T06:23:44.000Z,140.401123, 
2019-01-02T07:23:43.000Z,140.654083, 
2019-01-02T08:23:43.000Z,141.599976, 
2019-01-02T09:23:43.000Z,141.024307, 
2019-01-02T10:21:50.000Z,140.97406, 
2019-01-02T11:21:50.000Z,149.2901, 
2019-01-02T12:21:50.000Z,136.720932, 
2019-01-02T13:21:49.000Z,138.928925, 
2019-01-02T14:21:49.000Z,138.779205, 
2019-01-02T15:21:49.000Z,139.414444, 
2019-01-02T16:21:47.000Z,138.572922, 
2019-01-02T17:21:47.000Z,139.189056, 
2019-01-02T18:21:47.000Z,136.486923, 
2019-01-02T19:21:46.000Z,139.474609, 
2019-01-02T20:21:46.000Z,142.867569, 
2019-01-02T21:21:46.000Z,134.492874, 
2019-01-02T22:21:44.000Z,140.131668, 
2019-01-02T23:21:44.000Z,141.097763, 
2019-01-03T00:21:44.000Z,140.675766, 
2019-01-03T01:21:43.000Z,142.500595, 
2019-01-03T02:21:43.000Z,139.39032, 
2019-01-03T03:21:43.000Z,141.496536, 
2019-01-03T04:16:30.000Z,143.492203, 
2019-01-03T05:16:30.000Z,141.987961, 
2019-01-03T06:16:30.000Z,141.05658, 
2019-01-03T07:12:36.000Z,142.480865, 
2019-01-03T08:12:36.000Z,139.985367, 
2019-01-03T09:12:36.000Z,139.820343, 
2019-01-03T10:12:35.000Z,133.273148, 
2019-01-03T11:12:35.000Z,134.186874, 
2019-01-03T12:12:35.000Z,135.904251, 
2019-01-03T13:12:34.000Z,130.017151, 
2019-01-03T14:12:34.000Z,136.631699, 
2019-01-03T15:12:34.000Z,135.99678, 
2019-01-03T16:12:33.000Z,130.565643, 
2019-01-03T17:12:33.000Z,119.716293, 
2019-01-03T18:12:33.000Z,121.074265, 
2019-01-03T19:12:32.000Z,121.63916, 
2019-01-03T20:12:32.000Z,120.128983, 
2019-01-03T21:12:32.000Z,118.818138, 
2019-01-03T22:12:30.000Z,119.398415, 
2019-01-03T23:12:30.000Z,119.603996, 
2019-01-04T00:12:30.000Z,119.147408, 
2019-01-04T01:12:29.000Z,120.517029, 
2019-01-04T02:12:29.000Z,119.91478, 
2019-01-04T03:12:29.000Z,119.335884, 
2019-01-04T04:12:28.000Z,119.323463, 
2019-01-04T05:12:28.000Z,119.27655, 
2019-01-04T06:12:28.000Z,119.451851, 
2019-01-04T07:12:27.000Z,119.680412, 
2019-01-04T08:12:27.000Z,119.82917, 
2019-01-04T09:12:27.000Z,119.501663, 
2019-01-04T10:12:26.000Z,119.681328, 
2019-01-04T11:12:26.000Z,119.710945, 
2019-01-04T12:12:26.000Z,120.083336, 
2019-01-04T13:12:25.000Z,120.524055, 
2019-01-04T14:12:25.000Z,121.073158, 
2019-01-04T15:12:25.000Z,119.700859, 
2019-01-04T16:12:23.000Z,118.922951, 
2019-01-04T17:12:23.000Z,118.833099, 
2019-01-04T18:12:23.000Z,119.597343, 
2019-01-04T19:12:22.000Z,117.499931, 
2019-01-04T20:12:22.000Z,117.675964, 
2019-01-04T21:12:22.000Z,117.576202, 
2019-01-04T22:12:21.000Z,117.933762, 
2019-01-04T23:12:21.000Z,117.831299, 
2019-01-05T00:12:21.000Z,118.51825, 
2019-01-05T01:12:20.000Z,120.374863, 
2019-01-05T02:12:20.000Z,119.929436, 
2019-01-05T03:12:20.000Z,119.094543, 
2019-01-05T04:12:19.000Z,118.982285, 
2019-01-05T05:12:19.000Z,119.037163, 
2019-01-05T06:12:19.000Z,119.226944, 
2019-01-05T07:12:18.000Z,119.352867, 
2019-01-05T08:12:18.000Z,119.643356, 
2019-01-05T09:12:18.000Z,119.427681, 
2019-01-05T10:12:17.000Z,119.146378, 
2019-01-05T11:12:17.000Z,119.170486, 
2019-01-05T12:12:17.000Z,120.003197, 
2019-01-05T13:12:16.000Z,119.937927, 
2019-01-05T14:12:16.000Z,120.397163, 
2019-01-05T15:12:16.000Z,118.41584, 
2019-01-05T16:12:15.000Z,117.594116, 
2019-01-05T17:12:15.000Z,117.111099, 
2019-01-05T18:12:15.000Z,116.274765, 
2019-01-05T19:12:14.000Z,116.407478, 
2019-01-05T20:12:14.000Z,116.136864, 
2019-01-05T21:12:14.000Z,116.587425, 
2019-01-05T22:12:13.000Z,116.751038, 
2019-01-05T23:12:13.000Z,117.050255, 
2019-01-06T00:12:13.000Z,118.010895, 
2019-01-06T01:12:12.000Z,119.492943, 
2019-01-06T02:12:12.000Z,118.690765, 
2019-01-06T03:12:12.000Z,118.223267, 
2019-01-06T04:12:10.000Z,118.109825, 
2019-01-06T05:12:10.000Z,118.220093, 
2019-01-06T06:12:10.000Z,118.130661, 
2019-01-06T07:12:09.000Z,118.274788, 
2019-01-06T08:12:09.000Z,118.915756, 
2019-01-06T09:12:09.000Z,118.856354, 
2019-01-06T10:12:08.000Z,118.802017, 
2019-01-06T11:12:08.000Z,118.685196, 
2019-01-06T12:12:08.000Z,118.872307, 
2019-01-06T13:12:07.000Z,119.133591, 
2019-01-06T14:12:07.000Z,119.706772, 
2019-01-06T15:12:07.000Z,117.906807, 
2019-01-06T16:12:06.000Z,117.216087, 
2019-01-06T17:12:06.000Z,116.781525, 
2019-01-06T18:12:06.000Z,116.445694, 
2019-01-06T19:12:05.000Z,116.260773, 
2019-01-06T20:12:05.000Z,116.336777, 
2019-01-06T21:12:05.000Z,115.983078, 
2019-01-06T22:12:04.000Z,116.647499, 
2019-01-06T23:12:04.000Z,116.898293, 
2019-01-07T00:12:04.000Z,118.031487, 
2019-01-07T01:12:03.000Z,119.870934, 
2019-01-07T02:12:03.000Z,119.406769, 
2019-01-07T03:12:03.000Z,118.837608, 
2019-01-07T04:12:02.000Z,118.383415, 
2019-01-07T05:12:02.000Z,118.399689, 
2019-01-07T06:12:02.000Z,118.195869, 
2019-01-07T07:12:00.000Z,118.162682, 
2019-01-07T08:12:00.000Z,118.310287, 
2019-01-07T09:12:00.000Z,118.381256, 
2019-01-07T10:11:59.000Z,118.666183, 
2019-01-07T11:11:59.000Z,118.740334, 
2019-01-07T12:11:59.000Z,118.915817, 
2019-01-07T13:11:58.000Z,119.414749, 
2019-01-07T14:11:58.000Z,119.876549, 
2019-01-07T15:11:58.000Z,117.950142, 
2019-01-07T16:11:57.000Z,117.309746, 
2019-01-07T17:11:57.000Z,117.274948, 
2019-01-07T18:11:57.000Z,116.649887, 
2019-01-07T19:11:56.000Z,116.274231, 
2019-01-07T20:11:56.000Z,115.548393, 
2019-01-07T21:11:56.000Z,116.007874, 
2019-01-07T22:11:55.000Z,117.179169, 
2019-01-07T23:11:55.000Z,116.380737, 
2019-01-08T00:11:55.000Z,117.671707, 
2019-01-08T01:11:54.000Z,119.902008, 
2019-01-08T02:11:54.000Z,119.11763, 
2019-01-08T03:11:54.000Z,118.543663, 
2019-01-08T04:11:52.000Z,118.344063, 
2019-01-08T05:11:52.000Z,118.094261, 
2019-01-08T06:11:52.000Z,118.133804, 
2019-01-08T07:11:51.000Z,118.504974, 
2019-01-08T08:11:51.000Z,118.585838, 
2019-01-08T09:11:51.000Z,118.760071, 
2019-01-08T10:11:50.000Z,118.437454, 
2019-01-08T11:11:50.000Z,118.198952, 
2019-01-08T12:11:50.000Z,118.295982, 
2019-01-08T13:11:49.000Z,119.102592, 
2019-01-08T14:11:49.000Z,119.726707, 
2019-01-08T15:11:49.000Z,118.0159, 
2019-01-08T16:11:48.000Z,117.701378, 
2019-01-08T17:11:48.000Z,116.993263, 
2019-01-08T18:11:48.000Z,116.518234, 
2019-01-08T19:11:47.000Z,116.453819, 
2019-01-08T20:11:47.000Z,116.161217, 
2019-01-08T21:11:47.000Z,116.510155, 
2019-01-08T22:11:46.000Z,117.054222, 
2019-01-08T23:11:46.000Z,117.956192, 
2019-01-09T00:11:46.000Z,120.077507, 
2019-01-09T01:11:45.000Z,121.60778, 
2019-01-09T02:11:45.000Z,121.374977, 
2019-01-09T03:11:45.000Z,120.000496, 
2019-01-09T04:11:44.000Z,118.858818, 
2019-01-09T05:11:44.000Z,121.409134, 
2019-01-09T06:11:44.000Z,119.096657, 
2019-01-09T07:11:42.000Z,119.300362, 
2019-01-09T08:11:42.000Z,117.43277, 
2019-01-09T09:11:42.000Z,117.792122, 
2019-01-09T10:11:41.000Z,118.336327, 
2019-01-09T11:11:41.000Z,118.862427, 
2019-01-09T12:11:41.000Z,119.515137, 
2019-01-09T13:11:40.000Z,119.135979, 
2019-01-09T14:11:40.000Z,119.18528, 
2019-01-09T15:11:40.000Z,117.415985, 
2019-01-09T16:11:39.000Z,117.029114, 
2019-01-09T17:11:39.000Z,116.709549, 
2019-01-09T18:11:39.000Z,116.611687, 
2019-01-09T19:11:38.000Z,116.307442, 
2019-01-09T20:11:38.000Z,116.544411, 
2019-01-09T21:11:38.000Z,115.890816, 
2019-01-09T22:11:37.000Z,116.587486, 
2019-01-09T23:11:37.000Z,116.115036, 
2019-01-10T00:11:37.000Z,117.171539, 
2019-01-10T01:11:36.000Z,119.201309, 
2019-01-10T02:11:36.000Z,119.031746, 
2019-01-10T03:11:36.000Z,118.475693, 
2019-01-10T04:11:35.000Z,118.155678, 
2019-01-10T05:11:35.000Z,118.410332, 
2019-01-10T06:11:35.000Z,118.120964, 
2019-01-10T07:11:34.000Z,117.815407, 
2019-01-10T08:11:34.000Z,117.960648, 
2019-01-10T09:11:34.000Z,117.904045, 
2019-01-10T10:11:32.000Z,117.886185, 
2019-01-10T11:11:32.000Z,118.076485, 
2019-01-10T12:11:32.000Z,119.479439, 
2019-01-10T13:11:31.000Z,118.286118, 
2019-01-10T14:11:31.000Z,119.17038, 
2019-01-10T15:11:31.000Z,117.497406, 
2019-01-10T16:11:30.000Z,116.440872, 
2019-01-10T17:11:30.000Z,115.987823, 
2019-01-10T18:11:30.000Z,116.096481, 
2019-01-10T19:11:29.000Z,115.429848, 
2019-01-10T20:11:29.000Z,115.362183, 
2019-01-10T21:11:29.000Z,115.500603, 
2019-01-10T22:11:27.000Z,115.339417, 
2019-01-10T23:11:27.000Z,116.437721, 
2019-01-11T00:11:27.000Z,117.320969, 
2019-01-11T01:11:26.000Z,119.065331, 
2019-01-11T02:11:26.000Z,118.759514, 
2019-01-11T03:11:26.000Z,118.339165, 
2019-01-11T04:11:25.000Z,118.015404, 
2019-01-11T05:11:25.000Z,117.745819, 
2019-01-11T06:11:25.000Z,117.966766, 
2019-01-11T07:11:24.000Z,117.822937, 
2019-01-11T08:11:24.000Z,117.928665, 
2019-01-11T09:11:24.000Z,117.61702, 
2019-01-11T10:11:22.000Z,117.672813, 
2019-01-11T11:11:22.000Z,117.565361, 
2019-01-11T12:11:22.000Z,118.010353, 
2019-01-11T13:11:21.000Z,118.400635, 
2019-01-11T14:11:21.000Z,118.948471, 
2019-01-11T15:11:21.000Z,119.293427, 
2019-01-11T16:11:20.000Z,119.089897, 
2019-01-11T17:11:20.000Z,117.247025, 
2019-01-11T18:11:20.000Z,117.544373, 
2019-01-11T19:11:19.000Z,117.210396, 
2019-01-11T20:11:19.000Z,118.202057, 
2019-01-11T21:11:19.000Z,119.152733, 
2019-01-11T22:11:18.000Z,115.92627, 
2019-01-11T23:11:18.000Z,116.998085, 
2019-01-12T00:11:18.000Z,116.331223, 
2019-01-12T01:11:17.000Z,119.681862, 
2019-01-12T02:11:17.000Z,118.575058, 
2019-01-12T03:11:17.000Z,117.327606, 
2019-01-12T04:11:16.000Z,116.670609, 
2019-01-12T05:11:16.000Z,116.411217, 
2019-01-12T06:11:16.000Z,116.216301, 
2019-01-12T07:11:14.000Z,116.606682, 
2019-01-12T08:11:14.000Z,116.96006, 
2019-01-12T09:11:14.000Z,117.377197, 
